StudentID,CourseCode
Std_ID_026,CourseCode_02
Std_ID_099,CourseCode_02
Std_ID_146,CourseCode_02
Std_ID_055,CourseCode_02
Std_ID_057,CourseCode_02
Std_ID_035,CourseCode_02
Std_ID_049,CourseCode_02
Std_ID_144,CourseCode_02
Std_ID_232,CourseCode_02
Std_ID_098,CourseCode_02
Std_ID_058,CourseCode_02
Std_ID_098,CourseCode_03
Std_ID_070,CourseCode_03
Std_ID_049,CourseCode_03
Std_ID_191,CourseCode_03
Std_ID_109,CourseCode_03
Std_ID_196,CourseCode_03
Std_ID_209,CourseCode_03
Std_ID_189,CourseCode_03
Std_ID_039,CourseCode_03
Std_ID_219,CourseCode_03
Std_ID_009,CourseCode_03
Std_ID_033,CourseCode_03
Std_ID_059,CourseCode_03
Std_ID_174,CourseCode_03
Std_ID_169,CourseCode_03
Std_ID_122,CourseCode_03
Std_ID_057,CourseCode_03
Std_ID_249,CourseCode_03
Std_ID_142,CourseCode_03
Std_ID_229,CourseCode_03
Std_ID_038,CourseCode_03
Std_ID_132,CourseCode_03
Std_ID_140,CourseCode_03
Std_ID_081,CourseCode_03
Std_ID_243,CourseCode_03
Std_ID_150,CourseCode_03
Std_ID_099,CourseCode_03
Std_ID_224,CourseCode_03
Std_ID_097,CourseCode_03
Std_ID_193,CourseCode_03
Std_ID_043,CourseCode_03
Std_ID_055,CourseCode_03
Std_ID_061,CourseCode_03
Std_ID_212,CourseCode_03
Std_ID_205,CourseCode_03
Std_ID_146,CourseCode_03
Std_ID_100,CourseCode_03
Std_ID_149,CourseCode_03
Std_ID_116,CourseCode_03
Std_ID_233,CourseCode_03
Std_ID_142,CourseCode_04
Std_ID_085,CourseCode_04
Std_ID_103,CourseCode_04
Std_ID_059,CourseCode_04
Std_ID_243,CourseCode_04
Std_ID_106,CourseCode_04
Std_ID_069,CourseCode_04
Std_ID_014,CourseCode_04
Std_ID_015,CourseCode_04
Std_ID_088,CourseCode_04
Std_ID_136,CourseCode_04
Std_ID_020,CourseCode_04
Std_ID_097,CourseCode_04
Std_ID_190,CourseCode_04
Std_ID_194,CourseCode_04
Std_ID_201,CourseCode_04
Std_ID_125,CourseCode_04
Std_ID_182,CourseCode_04
Std_ID_138,CourseCode_04
Std_ID_105,CourseCode_04
Std_ID_076,CourseCode_04
Std_ID_007,CourseCode_04
Std_ID_066,CourseCode_04
Std_ID_189,CourseCode_04
Std_ID_129,CourseCode_04
Std_ID_133,CourseCode_04
Std_ID_034,CourseCode_04
Std_ID_130,CourseCode_04
Std_ID_247,CourseCode_04
Std_ID_024,CourseCode_04
Std_ID_027,CourseCode_04
Std_ID_115,CourseCode_04
Std_ID_064,CourseCode_04
Std_ID_132,CourseCode_04
Std_ID_113,CourseCode_04
Std_ID_118,CourseCode_04
Std_ID_162,CourseCode_04
Std_ID_154,CourseCode_04
Std_ID_181,CourseCode_04
Std_ID_114,CourseCode_04
Std_ID_203,CourseCode_05
Std_ID_236,CourseCode_05
Std_ID_192,CourseCode_05
Std_ID_198,CourseCode_05
Std_ID_213,CourseCode_05
Std_ID_147,CourseCode_05
Std_ID_051,CourseCode_05
Std_ID_095,CourseCode_05
Std_ID_226,CourseCode_05
Std_ID_077,CourseCode_05
Std_ID_230,CourseCode_05
Std_ID_035,CourseCode_05
Std_ID_142,CourseCode_05
Std_ID_195,CourseCode_05
Std_ID_182,CourseCode_05
Std_ID_064,CourseCode_05
Std_ID_229,CourseCode_05
Std_ID_239,CourseCode_05
Std_ID_119,CourseCode_05
Std_ID_231,CourseCode_05
Std_ID_217,CourseCode_05
Std_ID_054,CourseCode_05
Std_ID_163,CourseCode_05
Std_ID_148,CourseCode_05
Std_ID_249,CourseCode_05
Std_ID_068,CourseCode_05
Std_ID_202,CourseCode_05
Std_ID_225,CourseCode_05
Std_ID_101,CourseCode_05
Std_ID_126,CourseCode_05
Std_ID_150,CourseCode_05
Std_ID_197,CourseCode_05
Std_ID_025,CourseCode_05
Std_ID_140,CourseCode_05
Std_ID_124,CourseCode_05
Std_ID_053,CourseCode_05
Std_ID_075,CourseCode_05
Std_ID_074,CourseCode_05
Std_ID_243,CourseCode_05
Std_ID_169,CourseCode_05
Std_ID_129,CourseCode_06
Std_ID_175,CourseCode_06
Std_ID_049,CourseCode_06
Std_ID_238,CourseCode_06
Std_ID_056,CourseCode_06
Std_ID_187,CourseCode_06
Std_ID_064,CourseCode_06
Std_ID_151,CourseCode_06
Std_ID_201,CourseCode_06
Std_ID_022,CourseCode_06
Std_ID_169,CourseCode_06
Std_ID_220,CourseCode_06
Std_ID_147,CourseCode_06
Std_ID_223,CourseCode_06
Std_ID_011,CourseCode_06
Std_ID_053,CourseCode_06
Std_ID_166,CourseCode_06
Std_ID_111,CourseCode_06
Std_ID_219,CourseCode_06
Std_ID_112,CourseCode_06
Std_ID_203,CourseCode_06
Std_ID_054,CourseCode_06
Std_ID_106,CourseCode_06
Std_ID_025,CourseCode_06
Std_ID_073,CourseCode_06
Std_ID_234,CourseCode_06
Std_ID_027,CourseCode_06
Std_ID_215,CourseCode_06
Std_ID_028,CourseCode_06
Std_ID_208,CourseCode_06
Std_ID_192,CourseCode_06
Std_ID_172,CourseCode_06
Std_ID_015,CourseCode_06
Std_ID_164,CourseCode_06
Std_ID_110,CourseCode_06
Std_ID_010,CourseCode_06
Std_ID_078,CourseCode_06
Std_ID_006,CourseCode_06
Std_ID_204,CourseCode_06
Std_ID_029,CourseCode_06
Std_ID_040,CourseCode_07
Std_ID_102,CourseCode_07
Std_ID_186,CourseCode_07
Std_ID_206,CourseCode_07
Std_ID_113,CourseCode_07
Std_ID_135,CourseCode_07
Std_ID_145,CourseCode_07
Std_ID_165,CourseCode_07
Std_ID_028,CourseCode_07
Std_ID_235,CourseCode_07
Std_ID_144,CourseCode_07
Std_ID_085,CourseCode_07
Std_ID_026,CourseCode_07
Std_ID_203,CourseCode_07
Std_ID_231,CourseCode_07
Std_ID_124,CourseCode_07
Std_ID_190,CourseCode_07
Std_ID_089,CourseCode_07
Std_ID_074,CourseCode_07
Std_ID_222,CourseCode_07
Std_ID_179,CourseCode_07
Std_ID_127,CourseCode_07
Std_ID_041,CourseCode_07
Std_ID_133,CourseCode_07
Std_ID_181,CourseCode_07
Std_ID_095,CourseCode_07
Std_ID_034,CourseCode_07
Std_ID_219,CourseCode_07
Std_ID_148,CourseCode_07
Std_ID_037,CourseCode_07
Std_ID_061,CourseCode_07
Std_ID_188,CourseCode_07
Std_ID_171,CourseCode_07
Std_ID_238,CourseCode_07
Std_ID_242,CourseCode_07
Std_ID_029,CourseCode_07
Std_ID_182,CourseCode_07
Std_ID_072,CourseCode_07
Std_ID_161,CourseCode_07
Std_ID_093,CourseCode_07
Std_ID_009,CourseCode_08
Std_ID_108,CourseCode_08
Std_ID_116,CourseCode_08
Std_ID_111,CourseCode_08
Std_ID_058,CourseCode_08
Std_ID_086,CourseCode_08
Std_ID_128,CourseCode_08
Std_ID_106,CourseCode_08
Std_ID_187,CourseCode_08
Std_ID_115,CourseCode_08
Std_ID_101,CourseCode_08
Std_ID_096,CourseCode_08
Std_ID_063,CourseCode_08
Std_ID_192,CourseCode_08
Std_ID_091,CourseCode_08
Std_ID_195,CourseCode_08
Std_ID_236,CourseCode_08
Std_ID_039,CourseCode_08
Std_ID_042,CourseCode_08
Std_ID_052,CourseCode_08
Std_ID_032,CourseCode_08
Std_ID_137,CourseCode_08
Std_ID_181,CourseCode_08
Std_ID_071,CourseCode_08
Std_ID_127,CourseCode_08
Std_ID_130,CourseCode_08
Std_ID_089,CourseCode_08
Std_ID_165,CourseCode_08
Std_ID_175,CourseCode_08
Std_ID_207,CourseCode_08
Std_ID_121,CourseCode_08
Std_ID_233,CourseCode_08
Std_ID_033,CourseCode_08
Std_ID_080,CourseCode_08
Std_ID_240,CourseCode_08
Std_ID_152,CourseCode_08
Std_ID_209,CourseCode_08
Std_ID_050,CourseCode_08
Std_ID_017,CourseCode_08
Std_ID_075,CourseCode_08
Std_ID_043,CourseCode_09
Std_ID_203,CourseCode_09
Std_ID_040,CourseCode_09
Std_ID_163,CourseCode_09
Std_ID_142,CourseCode_09
Std_ID_137,CourseCode_09
Std_ID_220,CourseCode_09
Std_ID_126,CourseCode_09
Std_ID_032,CourseCode_09
Std_ID_157,CourseCode_09
Std_ID_159,CourseCode_09
Std_ID_219,CourseCode_09
Std_ID_175,CourseCode_09
Std_ID_015,CourseCode_09
Std_ID_177,CourseCode_09
Std_ID_217,CourseCode_09
Std_ID_008,CourseCode_09
Std_ID_070,CourseCode_09
Std_ID_048,CourseCode_09
Std_ID_033,CourseCode_09
Std_ID_188,CourseCode_09
Std_ID_078,CourseCode_09
Std_ID_097,CourseCode_09
Std_ID_121,CourseCode_09
Std_ID_183,CourseCode_09
Std_ID_016,CourseCode_09
Std_ID_181,CourseCode_09
Std_ID_080,CourseCode_09
Std_ID_119,CourseCode_09
Std_ID_206,CourseCode_09
Std_ID_093,CourseCode_09
Std_ID_195,CourseCode_09
Std_ID_002,CourseCode_09
Std_ID_098,CourseCode_09
Std_ID_200,CourseCode_09
Std_ID_090,CourseCode_09
Std_ID_167,CourseCode_09
Std_ID_088,CourseCode_09
Std_ID_041,CourseCode_09
Std_ID_164,CourseCode_09
Std_ID_229,CourseCode_10
Std_ID_167,CourseCode_10
Std_ID_228,CourseCode_10
Std_ID_193,CourseCode_10
Std_ID_025,CourseCode_10
Std_ID_205,CourseCode_10
Std_ID_163,CourseCode_10
Std_ID_225,CourseCode_10
Std_ID_194,CourseCode_10
Std_ID_240,CourseCode_10
Std_ID_247,CourseCode_10
Std_ID_233,CourseCode_10
Std_ID_181,CourseCode_10
Std_ID_121,CourseCode_10
Std_ID_152,CourseCode_10
Std_ID_131,CourseCode_10
Std_ID_026,CourseCode_10
Std_ID_217,CourseCode_10
Std_ID_124,CourseCode_10
Std_ID_010,CourseCode_10
Std_ID_054,CourseCode_10
Std_ID_129,CourseCode_10
Std_ID_003,CourseCode_10
Std_ID_211,CourseCode_10
Std_ID_090,CourseCode_10
Std_ID_092,CourseCode_10
Std_ID_024,CourseCode_10
Std_ID_144,CourseCode_10
Std_ID_201,CourseCode_10
Std_ID_049,CourseCode_10
Std_ID_171,CourseCode_10
Std_ID_082,CourseCode_10
Std_ID_136,CourseCode_10
Std_ID_042,CourseCode_10
Std_ID_224,CourseCode_10
Std_ID_027,CourseCode_10
Std_ID_021,CourseCode_10
Std_ID_160,CourseCode_10
Std_ID_235,CourseCode_10
Std_ID_072,CourseCode_10
Std_ID_208,CourseCode_11
Std_ID_237,CourseCode_11
Std_ID_061,CourseCode_11
Std_ID_133,CourseCode_11
Std_ID_119,CourseCode_11
Std_ID_132,CourseCode_11
Std_ID_168,CourseCode_11
Std_ID_238,CourseCode_11
Std_ID_170,CourseCode_11
Std_ID_190,CourseCode_11
Std_ID_066,CourseCode_11
Std_ID_093,CourseCode_11
Std_ID_243,CourseCode_11
Std_ID_148,CourseCode_11
Std_ID_205,CourseCode_11
Std_ID_033,CourseCode_11
Std_ID_078,CourseCode_11
Std_ID_191,CourseCode_11
Std_ID_111,CourseCode_11
Std_ID_090,CourseCode_11
Std_ID_079,CourseCode_11
Std_ID_083,CourseCode_11
Std_ID_086,CourseCode_11
Std_ID_020,CourseCode_11
Std_ID_029,CourseCode_11
Std_ID_022,CourseCode_11
Std_ID_131,CourseCode_11
Std_ID_071,CourseCode_11
Std_ID_055,CourseCode_11
Std_ID_141,CourseCode_11
Std_ID_049,CourseCode_11
Std_ID_115,CourseCode_11
Std_ID_202,CourseCode_11
Std_ID_122,CourseCode_11
Std_ID_075,CourseCode_11
Std_ID_222,CourseCode_11
Std_ID_149,CourseCode_11
Std_ID_021,CourseCode_11
Std_ID_018,CourseCode_11
Std_ID_124,CourseCode_11
Std_ID_066,CourseCode_12
Std_ID_052,CourseCode_12
Std_ID_091,CourseCode_12
Std_ID_008,CourseCode_12
Std_ID_148,CourseCode_12
Std_ID_003,CourseCode_12
Std_ID_040,CourseCode_12
Std_ID_187,CourseCode_12
Std_ID_170,CourseCode_12
Std_ID_147,CourseCode_12
Std_ID_111,CourseCode_12
Std_ID_027,CourseCode_12
Std_ID_142,CourseCode_12
Std_ID_188,CourseCode_12
Std_ID_202,CourseCode_12
Std_ID_176,CourseCode_12
Std_ID_079,CourseCode_12
Std_ID_145,CourseCode_12
Std_ID_058,CourseCode_12
Std_ID_089,CourseCode_12
Std_ID_190,CourseCode_12
Std_ID_044,CourseCode_12
Std_ID_062,CourseCode_12
Std_ID_112,CourseCode_12
Std_ID_099,CourseCode_12
Std_ID_220,CourseCode_12
Std_ID_203,CourseCode_12
Std_ID_222,CourseCode_12
Std_ID_117,CourseCode_12
Std_ID_061,CourseCode_12
Std_ID_118,CourseCode_12
Std_ID_217,CourseCode_12
Std_ID_109,CourseCode_12
Std_ID_223,CourseCode_12
Std_ID_002,CourseCode_12
Std_ID_019,CourseCode_12
Std_ID_121,CourseCode_12
Std_ID_100,CourseCode_12
Std_ID_152,CourseCode_12
Std_ID_213,CourseCode_12
Std_ID_175,CourseCode_13
Std_ID_205,CourseCode_13
Std_ID_019,CourseCode_13
Std_ID_142,CourseCode_13
Std_ID_243,CourseCode_13
Std_ID_246,CourseCode_13
Std_ID_186,CourseCode_13
Std_ID_228,CourseCode_13
Std_ID_137,CourseCode_13
Std_ID_080,CourseCode_13
Std_ID_130,CourseCode_13
Std_ID_105,CourseCode_13
Std_ID_216,CourseCode_13
Std_ID_201,CourseCode_13
Std_ID_135,CourseCode_13
Std_ID_218,CourseCode_13
Std_ID_096,CourseCode_13
Std_ID_109,CourseCode_13
Std_ID_026,CourseCode_13
Std_ID_229,CourseCode_13
Std_ID_207,CourseCode_13
Std_ID_014,CourseCode_13
Std_ID_179,CourseCode_13
Std_ID_192,CourseCode_13
Std_ID_158,CourseCode_13
Std_ID_102,CourseCode_13
Std_ID_011,CourseCode_13
Std_ID_094,CourseCode_13
Std_ID_057,CourseCode_13
Std_ID_010,CourseCode_13
Std_ID_062,CourseCode_13
Std_ID_090,CourseCode_13
Std_ID_125,CourseCode_13
Std_ID_219,CourseCode_13
Std_ID_153,CourseCode_13
Std_ID_122,CourseCode_13
Std_ID_248,CourseCode_13
Std_ID_181,CourseCode_13
Std_ID_058,CourseCode_13
Std_ID_037,CourseCode_13
Std_ID_018,CourseCode_14
Std_ID_052,CourseCode_14
Std_ID_227,CourseCode_14
Std_ID_003,CourseCode_14
Std_ID_208,CourseCode_14
Std_ID_012,CourseCode_14
Std_ID_162,CourseCode_14
Std_ID_042,CourseCode_14
Std_ID_141,CourseCode_14
Std_ID_063,CourseCode_14
Std_ID_019,CourseCode_14
Std_ID_096,CourseCode_14
Std_ID_192,CourseCode_14
Std_ID_124,CourseCode_14
Std_ID_245,CourseCode_14
Std_ID_200,CourseCode_14
Std_ID_219,CourseCode_14
Std_ID_092,CourseCode_14
Std_ID_222,CourseCode_14
Std_ID_020,CourseCode_14
Std_ID_077,CourseCode_14
Std_ID_109,CourseCode_14
Std_ID_174,CourseCode_14
Std_ID_087,CourseCode_14
Std_ID_028,CourseCode_14
Std_ID_083,CourseCode_14
Std_ID_122,CourseCode_14
Std_ID_201,CourseCode_14
Std_ID_117,CourseCode_14
Std_ID_054,CourseCode_14
Std_ID_080,CourseCode_14
Std_ID_010,CourseCode_14
Std_ID_221,CourseCode_14
Std_ID_131,CourseCode_14
Std_ID_024,CourseCode_14
Std_ID_234,CourseCode_14
Std_ID_036,CourseCode_14
Std_ID_177,CourseCode_14
Std_ID_161,CourseCode_14
Std_ID_126,CourseCode_14
Std_ID_142,CourseCode_15
Std_ID_050,CourseCode_15
Std_ID_115,CourseCode_15
Std_ID_076,CourseCode_15
Std_ID_011,CourseCode_15
Std_ID_035,CourseCode_15
Std_ID_191,CourseCode_15
Std_ID_059,CourseCode_15
Std_ID_032,CourseCode_15
Std_ID_030,CourseCode_15
Std_ID_012,CourseCode_15
Std_ID_015,CourseCode_15
Std_ID_150,CourseCode_15
Std_ID_121,CourseCode_15
Std_ID_124,CourseCode_15
Std_ID_061,CourseCode_15
Std_ID_075,CourseCode_15
Std_ID_133,CourseCode_15
Std_ID_166,CourseCode_15
Std_ID_069,CourseCode_15
Std_ID_094,CourseCode_15
Std_ID_158,CourseCode_15
Std_ID_144,CourseCode_15
Std_ID_199,CourseCode_15
Std_ID_096,CourseCode_15
Std_ID_177,CourseCode_15
Std_ID_014,CourseCode_15
Std_ID_022,CourseCode_15
Std_ID_004,CourseCode_15
Std_ID_233,CourseCode_15
Std_ID_172,CourseCode_15
Std_ID_180,CourseCode_15
Std_ID_223,CourseCode_15
Std_ID_073,CourseCode_15
Std_ID_018,CourseCode_15
Std_ID_057,CourseCode_15
Std_ID_224,CourseCode_15
Std_ID_099,CourseCode_15
Std_ID_062,CourseCode_15
Std_ID_232,CourseCode_15
Std_ID_020,CourseCode_16
Std_ID_124,CourseCode_16
Std_ID_097,CourseCode_16
Std_ID_092,CourseCode_16
Std_ID_100,CourseCode_16
Std_ID_119,CourseCode_16
Std_ID_177,CourseCode_16
Std_ID_011,CourseCode_16
Std_ID_017,CourseCode_16
Std_ID_114,CourseCode_16
Std_ID_087,CourseCode_16
Std_ID_007,CourseCode_16
Std_ID_132,CourseCode_16
Std_ID_208,CourseCode_16
Std_ID_082,CourseCode_16
Std_ID_002,CourseCode_16
Std_ID_116,CourseCode_16
Std_ID_057,CourseCode_16
Std_ID_210,CourseCode_16
Std_ID_045,CourseCode_16
Std_ID_005,CourseCode_16
Std_ID_139,CourseCode_16
Std_ID_028,CourseCode_16
Std_ID_051,CourseCode_16
Std_ID_144,CourseCode_16
Std_ID_207,CourseCode_16
Std_ID_056,CourseCode_16
Std_ID_042,CourseCode_16
Std_ID_211,CourseCode_16
Std_ID_231,CourseCode_16
Std_ID_203,CourseCode_16
Std_ID_196,CourseCode_16
Std_ID_009,CourseCode_16
Std_ID_106,CourseCode_16
Std_ID_133,CourseCode_16
Std_ID_151,CourseCode_16
Std_ID_058,CourseCode_16
Std_ID_101,CourseCode_16
Std_ID_125,CourseCode_16
Std_ID_232,CourseCode_16
Std_ID_122,CourseCode_17
Std_ID_224,CourseCode_17
Std_ID_056,CourseCode_17
Std_ID_221,CourseCode_17
Std_ID_054,CourseCode_17
Std_ID_237,CourseCode_17
Std_ID_180,CourseCode_17
Std_ID_052,CourseCode_17
Std_ID_020,CourseCode_17
Std_ID_131,CourseCode_17
Std_ID_106,CourseCode_17
Std_ID_231,CourseCode_17
Std_ID_011,CourseCode_17
Std_ID_064,CourseCode_17
Std_ID_069,CourseCode_17
Std_ID_062,CourseCode_17
Std_ID_239,CourseCode_17
Std_ID_019,CourseCode_17
Std_ID_227,CourseCode_17
Std_ID_053,CourseCode_17
Std_ID_119,CourseCode_17
Std_ID_160,CourseCode_17
Std_ID_184,CourseCode_17
Std_ID_240,CourseCode_17
Std_ID_250,CourseCode_17
Std_ID_030,CourseCode_17
Std_ID_177,CourseCode_17
Std_ID_241,CourseCode_17
Std_ID_038,CourseCode_17
Std_ID_129,CourseCode_17
Std_ID_098,CourseCode_17
Std_ID_104,CourseCode_17
Std_ID_158,CourseCode_17
Std_ID_026,CourseCode_17
Std_ID_202,CourseCode_17
Std_ID_015,CourseCode_17
Std_ID_058,CourseCode_17
Std_ID_109,CourseCode_17
Std_ID_152,CourseCode_17
Std_ID_190,CourseCode_17
Std_ID_117,CourseCode_18
Std_ID_136,CourseCode_18
Std_ID_149,CourseCode_18
Std_ID_126,CourseCode_18
Std_ID_006,CourseCode_18
Std_ID_063,CourseCode_18
Std_ID_151,CourseCode_18
Std_ID_060,CourseCode_18
Std_ID_012,CourseCode_18
Std_ID_090,CourseCode_18
Std_ID_154,CourseCode_18
Std_ID_240,CourseCode_18
Std_ID_065,CourseCode_18
Std_ID_162,CourseCode_18
Std_ID_102,CourseCode_18
Std_ID_043,CourseCode_18
Std_ID_144,CourseCode_18
Std_ID_121,CourseCode_18
Std_ID_156,CourseCode_18
Std_ID_066,CourseCode_18
Std_ID_083,CourseCode_18
Std_ID_199,CourseCode_18
Std_ID_143,CourseCode_18
Std_ID_047,CourseCode_18
Std_ID_207,CourseCode_18
Std_ID_189,CourseCode_18
Std_ID_177,CourseCode_18
Std_ID_250,CourseCode_18
Std_ID_210,CourseCode_18
Std_ID_197,CourseCode_18
Std_ID_003,CourseCode_18
Std_ID_246,CourseCode_18
Std_ID_077,CourseCode_18
Std_ID_215,CourseCode_18
Std_ID_086,CourseCode_18
Std_ID_204,CourseCode_18
Std_ID_223,CourseCode_18
Std_ID_067,CourseCode_18
Std_ID_115,CourseCode_18
Std_ID_082,CourseCode_18
Std_ID_250,CourseCode_19
Std_ID_067,CourseCode_19
Std_ID_022,CourseCode_19
Std_ID_114,CourseCode_19
Std_ID_060,CourseCode_19
Std_ID_133,CourseCode_19
Std_ID_236,CourseCode_19
Std_ID_039,CourseCode_19
Std_ID_005,CourseCode_19
Std_ID_032,CourseCode_19
Std_ID_071,CourseCode_19
Std_ID_132,CourseCode_19
Std_ID_087,CourseCode_19
Std_ID_229,CourseCode_19
Std_ID_047,CourseCode_19
Std_ID_029,CourseCode_19
Std_ID_235,CourseCode_19
Std_ID_216,CourseCode_19
Std_ID_199,CourseCode_19
Std_ID_204,CourseCode_19
Std_ID_163,CourseCode_19
Std_ID_168,CourseCode_19
Std_ID_147,CourseCode_19
Std_ID_014,CourseCode_19
Std_ID_187,CourseCode_19
Std_ID_179,CourseCode_19
Std_ID_160,CourseCode_19
Std_ID_035,CourseCode_19
Std_ID_167,CourseCode_19
Std_ID_173,CourseCode_19
Std_ID_248,CourseCode_19
Std_ID_026,CourseCode_19
Std_ID_211,CourseCode_19
Std_ID_003,CourseCode_19
Std_ID_112,CourseCode_19
Std_ID_105,CourseCode_19
Std_ID_191,CourseCode_19
Std_ID_095,CourseCode_19
Std_ID_011,CourseCode_19
Std_ID_092,CourseCode_19
Std_ID_222,CourseCode_20
Std_ID_125,CourseCode_20
Std_ID_188,CourseCode_20
Std_ID_088,CourseCode_20
Std_ID_095,CourseCode_20
Std_ID_046,CourseCode_20
Std_ID_201,CourseCode_20
Std_ID_051,CourseCode_20
Std_ID_104,CourseCode_20
Std_ID_130,CourseCode_20
Std_ID_092,CourseCode_20
Std_ID_057,CourseCode_20
Std_ID_217,CourseCode_20
Std_ID_181,CourseCode_20
Std_ID_227,CourseCode_20
Std_ID_136,CourseCode_20
Std_ID_064,CourseCode_20
Std_ID_133,CourseCode_20
Std_ID_059,CourseCode_20
Std_ID_065,CourseCode_20
Std_ID_169,CourseCode_20
Std_ID_233,CourseCode_20
Std_ID_129,CourseCode_20
Std_ID_123,CourseCode_20
Std_ID_193,CourseCode_20
Std_ID_079,CourseCode_20
Std_ID_172,CourseCode_20
Std_ID_204,CourseCode_20
Std_ID_208,CourseCode_20
Std_ID_246,CourseCode_20
Std_ID_001,CourseCode_20
Std_ID_174,CourseCode_20
Std_ID_007,CourseCode_20
Std_ID_189,CourseCode_20
Std_ID_203,CourseCode_20
Std_ID_205,CourseCode_20
Std_ID_183,CourseCode_20
Std_ID_048,CourseCode_20
Std_ID_121,CourseCode_20
Std_ID_177,CourseCode_20
